expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,coherence_level,distance,distance_level,direction,reference,signal_delay,correct_response,participant_response,correct,correct_response_colour,participant_response_colour,response_time,confidence_start_position,confidence_rating,confidence_response_time,confidence_adjustments_steps,confidence_adjustments_times
confidence-pgACC-TUS,R88533/RE002,1,2025-02-13_13h04.27.108,2025-02-13 13:04:31,None,None,999,,,1,0.5,low,30,low,176.0,206.0,0.5543730990068814,CW,CCW,False,blue,orange,10.256318700034171,None,None,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-02-13_13h04.27.108,2025-02-13 13:04:31,None,None,999,,,2,0.7,high,30,low,106.0,76.0,0.506838193902962,CCW,CCW,True,blue,blue,15.679481599945575,None,None,None,None,None
