expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,coherence_level,distance,distance_level,direction,reference,signal_delay,correct_response,participant_response,correct,correct_response_colour,participant_response_colour,response_time,confidence_start_position,confidence_rating,confidence_response_time,confidence_adjustments_steps,confidence_adjustments_times
confidence-pgACC-TUS,R88533/RE002,1,2025-02-15_15h02.26.937,2025-02-15 15:02:31,None,None,999,,,1,0.5,low,50,high,62.0,112.0,0.756650661141945,CW,CCW,False,orange,blue,10.562373199994909,80,95,13.1918,80|85|90|95|100|95|90|85|80|75|70|65|70|65|60|55|50|55|60|65|70|75|80|85|90|95,0.0|1.1295|2.5283|3.4472|3.6789|4.3285|4.712|4.9442|5.0467|5.2129|6.9104|7.5098|8.8305|10.0464|10.1967|10.3467|10.6625|11.2612|11.4619|11.6128|11.7795|11.9466|12.3297|12.7112|12.8618|13.0116
confidence-pgACC-TUS,R88533/RE002,1,2025-02-15_15h02.26.937,2025-02-15 15:02:31,None,None,999,,,2,0.5,low,30,low,138.0,168.0,0.6214288457036324,CW,CCW,False,orange,blue,29.837776899978053,60,60,7.3449,60|65|60,0.0|6.5169|6.9163
