expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,coherence_level,distance,distance_level,direction,reference,signal_delay,correct_response,participant_response,correct,correct_response_colour,participant_response_colour,response_time,confidence_start_position,confidence_rating,confidence_response_time,confidence_adjustments_steps,confidence_adjustments_times
confidence-pgACC-TUS,R88533/RE002,1,2025-01-29_12h20.02.981,2025-01-29 12:20:08,None,None,999,,,1,0.5,low,50,high,30.0,340.0,0.4984319697896059,CCW,CCW,True,orange,orange,11.719858500175178,100,65,4.301767349243164,100|95|90|85|80|75|70|65,0|0.8706281185150146|1.1376197338104248|1.2712373733520508|1.7210330963134766|2.855374336242676|3.170933246612549|3.3542673587799072
confidence-pgACC-TUS,R88533/RE002,1,2025-01-29_12h20.02.981,2025-01-29 12:20:08,None,None,999,,,2,0.7,high,50,high,210.0,260.0,0.7863770369615773,CW,CW,True,blue,blue,22.430868100142106,100,85,1.1968400478363037,100|95|90|85,0|0.7489361763000488|0.8661797046661377|0.9814844131469727
confidence-pgACC-TUS,R88533/RE002,1,2025-01-29_12h20.02.981,2025-01-29 12:20:08,None,None,999,,,3,0.5,low,50,high,309.0,359.0,0.40626079613307775,CW,CCW,False,blue,orange,29.435813100077212,60,70,1.0933597087860107,60|65|70,0|0.49846768379211426|0.9295010566711426
